,SpecGen,daytype_code,daypart_code,dataper_code,Volume,Counts,day_type,day_part,data_period
1488,Lagoon,1,0,4,4074.128205128272,5479,1: Weekday (Tu-Th),0: All Day (12am-12am),4. Mar-May
1489,SLCC_AIRP,1,0,4,15217.564102564407,20465,1: Weekday (Tu-Th),0: All Day (12am-12am),4. Mar-May
1490,SLCC_HL,1,0,4,6849.205128205232,9211,1: Weekday (Tu-Th),0: All Day (12am-12am),4. Mar-May
1491,SLCC_HM,1,0,4,10071.923076923229,13545,1: Weekday (Tu-Th),0: All Day (12am-12am),4. Mar-May
1492,SLCC_JD,1,0,4,5608.897435897511,7543,1: Weekday (Tu-Th),0: All Day (12am-12am),4. Mar-May
1493,SLCC_LB,1,0,4,2340.820512820535,3148,1: Weekday (Tu-Th),0: All Day (12am-12am),4. Mar-May
1494,SLCC_MEAD,1,0,4,2855.3846153846516,3840,1: Weekday (Tu-Th),0: All Day (12am-12am),4. Mar-May
1495,SLCC_ML,1,0,4,8122.974358974589,10924,1: Weekday (Tu-Th),0: All Day (12am-12am),4. Mar-May
1496,SLCC_SC,1,0,4,10547.8205128208,14185,1: Weekday (Tu-Th),0: All Day (12am-12am),4. Mar-May
1497,SLCC_TL,1,0,4,16295.769230769652,21915,1: Weekday (Tu-Th),0: All Day (12am-12am),4. Mar-May
1498,SLCC_WEST,1,0,4,5187.2820512821345,6976,1: Weekday (Tu-Th),0: All Day (12am-12am),4. Mar-May
1499,SLC_Library,1,0,4,2340.820512820535,3148,1: Weekday (Tu-Th),0: All Day (12am-12am),4. Mar-May
1500,TempleSquare,1,0,4,13252.256410256692,17822,1: Weekday (Tu-Th),0: All Day (12am-12am),4. Mar-May
1501,UOFU_MAIN,1,0,4,45859.41025640596,61673,1: Weekday (Tu-Th),0: All Day (12am-12am),4. Mar-May
1502,UOFU_MED,1,0,4,40212.58974358729,54079,1: Weekday (Tu-Th),0: All Day (12am-12am),4. Mar-May
1503,UVU_GENEVA,1,0,4,11491.435897436178,15454,1: Weekday (Tu-Th),0: All Day (12am-12am),4. Mar-May
1504,UVU_MAIN,1,0,4,41128.692307689744,55311,1: Weekday (Tu-Th),0: All Day (12am-12am),4. Mar-May
1505,UVU_PAYSON,1,0,4,704.9230769230746,948,1: Weekday (Tu-Th),0: All Day (12am-12am),4. Mar-May
1506,UVU_THANKP,1,0,4,5357.5641025641935,7205,1: Weekday (Tu-Th),0: All Day (12am-12am),4. Mar-May
1507,UVU_VINE,1,0,4,345.0256410256409,464,1: Weekday (Tu-Th),0: All Day (12am-12am),4. Mar-May
1508,WESTMIN,1,0,4,5104.000000000063,6864,1: Weekday (Tu-Th),0: All Day (12am-12am),4. Mar-May
1509,WSU_DAVIS,1,0,4,14546.846153846274,19563,1: Weekday (Tu-Th),0: All Day (12am-12am),4. Mar-May
1510,WSU_OGDEN,1,0,4,19447.102564103272,26153,1: Weekday (Tu-Th),0: All Day (12am-12am),4. Mar-May
1511,WSU_WEST,1,0,4,7121.358974359032,9577,1: Weekday (Tu-Th),0: All Day (12am-12am),4. Mar-May
1512,Airport,2,0,4,57036.30769230052,51136,2: Weekend Day (Sa-Su),0: All Day (12am-12am),4. Mar-May
1513,BYU,2,0,4,31279.846153843864,28044,2: Weekend Day (Sa-Su),0: All Day (12am-12am),4. Mar-May
1514,ENSIGN,2,0,4,1223.5769230769267,1097,2: Weekend Day (Sa-Su),0: All Day (12am-12am),4. Mar-May
1515,Lagoon,2,0,4,14105.153846154124,12646,2: Weekend Day (Sa-Su),0: All Day (12am-12am),4. Mar-May
1516,SLCC_AIRP,2,0,4,5289.153846153917,4742,2: Weekend Day (Sa-Su),0: All Day (12am-12am),4. Mar-May
1517,SLCC_HL,2,0,4,4278.615384615401,3836,2: Weekend Day (Sa-Su),0: All Day (12am-12am),4. Mar-May
1518,SLCC_HM,2,0,4,9526.50000000015,8541,2: Weekend Day (Sa-Su),0: All Day (12am-12am),4. Mar-May
1519,SLCC_JD,2,0,4,1725.4999999999968,1547,2: Weekend Day (Sa-Su),0: All Day (12am-12am),4. Mar-May
1520,SLCC_LB,2,0,4,2360.1538461538426,2116,2: Weekend Day (Sa-Su),0: All Day (12am-12am),4. Mar-May
1521,SLCC_MEAD,2,0,4,664.7692307692354,596,2: Weekend Day (Sa-Su),0: All Day (12am-12am),4. Mar-May
1522,SLCC_ML,2,0,4,1417.653846153842,1271,2: Weekend Day (Sa-Su),0: All Day (12am-12am),4. Mar-May
1523,SLCC_SC,2,0,4,5853.538461538584,5248,2: Weekend Day (Sa-Su),0: All Day (12am-12am),4. Mar-May
1524,SLCC_TL,2,0,4,6554.00000000012,5876,2: Weekend Day (Sa-Su),0: All Day (12am-12am),4. Mar-May
1525,SLCC_WEST,2,0,4,1253.692307692308,1124,2: Weekend Day (Sa-Su),0: All Day (12am-12am),4. Mar-May
1526,SLC_Library,2,0,4,2360.1538461538426,2116,2: Weekend Day (Sa-Su),0: All Day (12am-12am),4. Mar-May
1527,TempleSquare,2,0,4,10813.653846154151,9695,2: Weekend Day (Sa-Su),0: All Day (12am-12am),4. Mar-May
1528,UOFU_MAIN,2,0,4,17799.307692307946,15958,2: Weekend Day (Sa-Su),0: All Day (12am-12am),4. Mar-May
1529,UOFU_MED,2,0,4,13091.269230769856,11737,2: Weekend Day (Sa-Su),0: All Day (12am-12am),4. Mar-May
1530,UVU_GENEVA,2,0,4,7790.961538461695,6985,2: Weekend Day (Sa-Su),0: All Day (12am-12am),4. Mar-May
1531,UVU_MAIN,2,0,4,11022.230769231213,9882,2: Weekend Day (Sa-Su),0: All Day (12am-12am),4. Mar-May
1532,UVU_PAYSON,2,0,4,528.6923076923094,474,2: Weekend Day (Sa-Su),0: All Day (12am-12am),4. Mar-May
1533,UVU_THANKP,2,0,4,1949.6923076922994,1748,2: Weekend Day (Sa-Su),0: All Day (12am-12am),4. Mar-May
1534,UVU_VINE,2,0,4,255.42307692307656,229,2: Weekend Day (Sa-Su),0: All Day (12am-12am),4. Mar-May
1535,WESTMIN,2,0,4,2818.5769230769315,2527,2: Weekend Day (Sa-Su),0: All Day (12am-12am),4. Mar-May
1536,WSU_DAVIS,2,0,4,8416.69230769238,7546,2: Weekend Day (Sa-Su),0: All Day (12am-12am),4. Mar-May
1537,WSU_OGDEN,2,0,4,6922.076923077106,6206,2: Weekend Day (Sa-Su),0: All Day (12am-12am),4. Mar-May
1538,WSU_WEST,2,0,4,6369.961538461581,5711,2: Weekend Day (Sa-Su),0: All Day (12am-12am),4. Mar-May
1944,Airport,0,0,5,75112.52173913305,238288,0: All Days (Mo-Su),0: All Day (12am-12am),5. Jun-Aug
1945,BYU,0,0,5,40410.86956521319,128200,0: All Days (Mo-Su),0: All Day (12am-12am),5. Jun-Aug
1946,ENSIGN,0,0,5,3171.402173913038,10061,0: All Days (Mo-Su),0: All Day (12am-12am),5. Jun-Aug
1947,Lagoon,0,0,5,22190.673913042818,70398,0: All Days (Mo-Su),0: All Day (12am-12am),5. Jun-Aug
1948,SLCC_AIRP,0,0,5,12623.826086956318,40048,0: All Days (Mo-Su),0: All Day (12am-12am),5. Jun-Aug
1949,SLCC_HL,0,0,5,6472.989130434725,20535,0: All Days (Mo-Su),0: All Day (12am-12am),5. Jun-Aug
1950,SLCC_HM,0,0,5,12505.304347825862,39672,0: All Days (Mo-Su),0: All Day (12am-12am),5. Jun-Aug
1951,SLCC_JD,0,0,5,2907.8804347826062,9225,0: All Days (Mo-Su),0: All Day (12am-12am),5. Jun-Aug
1952,SLCC_LB,0,0,5,2543.804347826079,8070,0: All Days (Mo-Su),0: All Day (12am-12am),5. Jun-Aug
1953,SLCC_MEAD,0,0,5,2236.152173913028,7094,0: All Days (Mo-Su),0: All Day (12am-12am),5. Jun-Aug
1954,SLCC_ML,0,0,5,5628.836956521606,17857,0: All Days (Mo-Su),0: All Day (12am-12am),5. Jun-Aug
1955,SLCC_SC,0,0,5,7296.336956521557,23147,0: All Days (Mo-Su),0: All Day (12am-12am),5. Jun-Aug
1956,SLCC_TL,0,0,5,11170.043478260619,35436,0: All Days (Mo-Su),0: All Day (12am-12am),5. Jun-Aug
1957,SLCC_WEST,0,0,5,3840.6086956521854,12184,0: All Days (Mo-Su),0: All Day (12am-12am),5. Jun-Aug
1958,SLC_Library,0,0,5,2543.804347826079,8070,0: All Days (Mo-Su),0: All Day (12am-12am),5. Jun-Aug
1959,TempleSquare,0,0,5,14098.728260869308,44727,0: All Days (Mo-Su),0: All Day (12am-12am),5. Jun-Aug
1960,UOFU_MAIN,0,0,5,32004.96739130166,101533,0: All Days (Mo-Su),0: All Day (12am-12am),5. Jun-Aug
1961,UOFU_MED,0,0,5,33154.88043477911,105181,0: All Days (Mo-Su),0: All Day (12am-12am),5. Jun-Aug
1962,UVU_GENEVA,0,0,5,9672.445652173585,30685,0: All Days (Mo-Su),0: All Day (12am-12am),5. Jun-Aug
1963,UVU_MAIN,0,0,5,22327.16304347636,70831,0: All Days (Mo-Su),0: All Day (12am-12am),5. Jun-Aug
1964,UVU_PAYSON,0,0,5,655.652173913049,2080,0: All Days (Mo-Su),0: All Day (12am-12am),5. Jun-Aug
1965,UVU_THANKP,0,0,5,4619.195652173906,14654,0: All Days (Mo-Su),0: All Day (12am-12am),5. Jun-Aug
1966,UVU_VINE,0,0,5,243.34782608695593,772,0: All Days (Mo-Su),0: All Day (12am-12am),5. Jun-Aug
1967,WESTMIN,0,0,5,2612.5217391304286,8288,0: All Days (Mo-Su),0: All Day (12am-12am),5. Jun-Aug
1968,WSU_DAVIS,0,0,5,12577.173913043292,39900,0: All Days (Mo-Su),0: All Day (12am-12am),5. Jun-Aug
1969,WSU_OGDEN,0,0,5,12616.576086955994,40025,0: All Days (Mo-Su),0: All Day (12am-12am),5. Jun-Aug
1970,WSU_WEST,0,0,5,6964.09782608689,22093,0: All Days (Mo-Su),0: All Day (12am-12am),5. Jun-Aug
1971,Airport,1,0,5,78201.8461538363,105168,1: Weekday (Tu-Th),0: All Day (12am-12am),5. Jun-Aug
1972,BYU,1,0,5,47191.17948717447,63464,1: Weekday (Tu-Th),0: All Day (12am-12am),5. Jun-Aug
1973,ENSIGN,1,0,5,4260.769230769298,5730,1: Weekday (Tu-Th),0: All Day (12am-12am),5. Jun-Aug
1974,Lagoon,1,0,5,18604.61538461594,25020,1: Weekday (Tu-Th),0: All Day (12am-12am),5. Jun-Aug
1975,SLCC_AIRP,1,0,5,16610.30769230799,22338,1: Weekday (Tu-Th),0: All Day (12am-12am),5. Jun-Aug
1976,SLCC_HL,1,0,5,7363.769230769338,9903,1: Weekday (Tu-Th),0: All Day (12am-12am),5. Jun-Aug
1977,SLCC_HM,1,0,5,12657.384615384795,17022,1: Weekday (Tu-Th),0: All Day (12am-12am),5. Jun-Aug
1978,SLCC_JD,1,0,5,3914.256410256464,5264,1: Weekday (Tu-Th),0: All Day (12am-12am),5. Jun-Aug
1979,SLCC_LB,1,0,5,2456.820512820543,3304,1: Weekday (Tu-Th),0: All Day (12am-12am),5. Jun-Aug
1980,SLCC_MEAD,1,0,5,2883.6410256410663,3878,1: Weekday (Tu-Th),0: All Day (12am-12am),5. Jun-Aug
1981,SLCC_ML,1,0,5,7905.102564102783,10631,1: Weekday (Tu-Th),0: All Day (12am-12am),5. Jun-Aug
1982,SLCC_SC,1,0,5,8604.076923077144,11571,1: Weekday (Tu-Th),0: All Day (12am-12am),5. Jun-Aug
1983,SLCC_TL,1,0,5,14787.76923076963,19887,1: Weekday (Tu-Th),0: All Day (12am-12am),5. Jun-Aug
1984,SLCC_WEST,1,0,5,5378.384615384692,7233,1: Weekday (Tu-Th),0: All Day (12am-12am),5. Jun-Aug
1985,SLC_Library,1,0,5,2456.820512820543,3304,1: Weekday (Tu-Th),0: All Day (12am-12am),5. Jun-Aug
1986,TempleSquare,1,0,5,15578.205128205513,20950,1: Weekday (Tu-Th),0: All Day (12am-12am),5. Jun-Aug
1987,UOFU_MAIN,1,0,5,40515.23076922806,54486,1: Weekday (Tu-Th),0: All Day (12am-12am),5. Jun-Aug
1988,UOFU_MED,1,0,5,42253.743589739934,56824,1: Weekday (Tu-Th),0: All Day (12am-12am),5. Jun-Aug
1989,UVU_GENEVA,1,0,5,10556.743589743877,14197,1: Weekday (Tu-Th),0: All Day (12am-12am),5. Jun-Aug
1990,UVU_MAIN,1,0,5,29626.102564104007,39842,1: Weekday (Tu-Th),0: All Day (12am-12am),5. Jun-Aug
1991,UVU_PAYSON,1,0,5,747.3076923076893,1005,1: Weekday (Tu-Th),0: All Day (12am-12am),5. Jun-Aug
1992,UVU_THANKP,1,0,5,5678.051282051367,7636,1: Weekday (Tu-Th),0: All Day (12am-12am),5. Jun-Aug
1993,UVU_VINE,1,0,5,324.9487179487178,437,1: Weekday (Tu-Th),0: All Day (12am-12am),5. Jun-Aug
1994,WESTMIN,1,0,5,2948.3333333333694,3965,1: Weekday (Tu-Th),0: All Day (12am-12am),5. Jun-Aug
1995,WSU_DAVIS,1,0,5,14126.717948718097,18998,1: Weekday (Tu-Th),0: All Day (12am-12am),5. Jun-Aug
1996,WSU_OGDEN,1,0,5,15663.717948718506,21065,1: Weekday (Tu-Th),0: All Day (12am-12am),5. Jun-Aug
1997,WSU_WEST,1,0,5,7267.102564102617,9773,1: Weekday (Tu-Th),0: All Day (12am-12am),5. Jun-Aug
1998,Airport,2,0,5,66906.22222221707,62292,2: Weekend Day (Sa-Su),0: All Day (12am-12am),5. Jun-Aug
1999,BYU,2,0,5,22777.888888888854,21207,2: Weekend Day (Sa-Su),0: All Day (12am-12am),5. Jun-Aug
2000,ENSIGN,2,0,5,1083.740740740731,1009,2: Weekend Day (Sa-Su),0: All Day (12am-12am),5. Jun-Aug
2001,Lagoon,2,0,5,26894.814814814723,25040,2: Weekend Day (Sa-Su),0: All Day (12am-12am),5. Jun-Aug
2002,SLCC_AIRP,2,0,5,5563.703703703617,5180,2: Weekend Day (Sa-Su),0: All Day (12am-12am),5. Jun-Aug
2003,SLCC_HL,2,0,5,4628.185185185123,4309,2: Weekend Day (Sa-Su),0: All Day (12am-12am),5. Jun-Aug
2004,SLCC_HM,2,0,5,11917.925925926022,11096,2: Weekend Day (Sa-Su),0: All Day (12am-12am),5. Jun-Aug
2005,SLCC_JD,2,0,5,1430.6666666666624,1332,2: Weekend Day (Sa-Su),0: All Day (12am-12am),5. Jun-Aug
2006,SLCC_LB,2,0,5,2766.814814814795,2576,2: Weekend Day (Sa-Su),0: All Day (12am-12am),5. Jun-Aug
2007,SLCC_MEAD,2,0,5,579.9999999999992,540,2: Weekend Day (Sa-Su),0: All Day (12am-12am),5. Jun-Aug
2008,SLCC_ML,2,0,5,1612.1851851851807,1501,2: Weekend Day (Sa-Su),0: All Day (12am-12am),5. Jun-Aug
2009,SLCC_SC,2,0,5,5368.222222222101,4998,2: Weekend Day (Sa-Su),0: All Day (12am-12am),5. Jun-Aug
2010,SLCC_TL,2,0,5,5760.259259259167,5363,2: Weekend Day (Sa-Su),0: All Day (12am-12am),5. Jun-Aug
2011,SLCC_WEST,2,0,5,1312.5185185185144,1222,2: Weekend Day (Sa-Su),0: All Day (12am-12am),5. Jun-Aug
2012,SLC_Library,2,0,5,2766.814814814795,2576,2: Weekend Day (Sa-Su),0: All Day (12am-12am),5. Jun-Aug
2013,TempleSquare,2,0,5,10872.851851851916,10123,2: Weekend Day (Sa-Su),0: All Day (12am-12am),5. Jun-Aug
2014,UOFU_MAIN,2,0,5,13599.925925926374,12662,2: Weekend Day (Sa-Su),0: All Day (12am-12am),5. Jun-Aug
2015,UOFU_MED,2,0,5,13749.22222222276,12801,2: Weekend Day (Sa-Su),0: All Day (12am-12am),5. Jun-Aug
2016,UVU_GENEVA,2,0,5,7686.074074073909,7156,2: Weekend Day (Sa-Su),0: All Day (12am-12am),5. Jun-Aug
2017,UVU_MAIN,2,0,5,8141.481481481218,7580,2: Weekend Day (Sa-Su),0: All Day (12am-12am),5. Jun-Aug
2018,UVU_PAYSON,2,0,5,432.85185185185236,403,2: Weekend Day (Sa-Su),0: All Day (12am-12am),5. Jun-Aug
2019,UVU_THANKP,2,0,5,1981.666666666664,1845,2: Weekend Day (Sa-Su),0: All Day (12am-12am),5. Jun-Aug
2020,UVU_VINE,2,0,5,127.81481481481495,119,2: Weekend Day (Sa-Su),0: All Day (12am-12am),5. Jun-Aug
2021,WESTMIN,2,0,5,1801.222222222219,1677,2: Weekend Day (Sa-Su),0: All Day (12am-12am),5. Jun-Aug
2022,WSU_DAVIS,2,0,5,9217.70370370367,8582,2: Weekend Day (Sa-Su),0: All Day (12am-12am),5. Jun-Aug
2023,WSU_OGDEN,2,0,5,6743.037037036854,6278,2: Weekend Day (Sa-Su),0: All Day (12am-12am),5. Jun-Aug
2024,WSU_WEST,2,0,5,6421.888888888845,5979,2: Weekend Day (Sa-Su),0: All Day (12am-12am),5. Jun-Aug
